text,label
Nope Couldn t make changes online and after 90 mins on hold and time dealing w the rude rep the 24 hour window has closed,2
doesn t care about customers break your gear and tell u they can t do anything media filmcrew,2
yes twice for two different flights and occasions,0
Why is your cover photo of TWA Just wondering,0
unable to access the website Will try again,2
yikes,0
Hopefully it s all fixed They ve got a new aircraft for us just waiting to board,0
Best planes in the business NOT AA5411 today,2
I need to Cancelled Flight a flight I booked earlier tonight Are you able to do it over Twitter,0
I loved todays fight But there was a bad draft on the airplane please add more air to air thanksm,2
Keep it up,1
Apology not good enough 4 planes with mechanical and 9 hours delayed unacceptable,2
thx for the apology A commitment to fix your broken system would be better Actually fixing it would be better still,2
seats that were assigned are inappropriate for child this age AA knew age of child,2
this is the biggest joke I ve ever seen and will be telling everyone never to use you guys cause you are a joke,2
Pay for my accommodations when you are the ones Cancelled Flightling it for no reason and I know your saying lying it cause of weather,2
airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will,2
This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth,2
your assistance has not been very helpful frustrating disappointing experience amp w small children very inconvenient,2
Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight,2
Again you guys are a huge joke and Cancelled Flight your flight for no reason This is the 3rd time in one trip for me that you have,2
WHAT IS GOING ON This is pathetic Online doesn t work and phone wants 25 to give a seat assignment,2
I ve just received the ticket Thank you for your help,1
jet slides off icy taxiway at STORY,0
This is getting out of hand I called Reservations to reserve the seats that it won t let me select online and there s a fee,2
on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane now the lines are frozen,2
so disappointed with this airline never again will I book with you guys,2
thanks,1
You found my lost luggage won t bring it to me until tomorrow Next day if the weather isn t nicer Terrible service,2
Would it be ok to send you a DM asking a few questions because i m deaf and been on hold so long,2
sorry you were disappointed outoftouchwithreality people have kids and jobs,2
It s not allowing me to book available seats,2
seriously all flights from Detroit to Dallas are Cancelled Flightled 2 days in a row I want to get home amp see my wife amp kids,2
of delays and trapped on planes with no water or air Never ever ever again neveragain aafail,2
LITERALLY just told me they d rather have an empty seat than my mom get to come earlier amp take me to Dr appointment WOW,2
we have posted your response on facebook for everyone to see people are appalled by your lack of concern,2
I had an advantage and you deactivated it I don t think you should deactivate a customers acct without their knowledge help,2
thanks for making this the worst flying experience ever 4 different planes of mechanical issues and 12 hours and counting,2
If it s in my backpack why do I need to see agent,2
I really wanted to sign up for your airline credit card but your absurd 400 change fee to switch my flight made me think twice,2
she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u,2
Hi AA I placed an itin on hold to expire on 2 27 Just logged into my acct its gone Seat hasn t been released to inv Help,2
TPA ORD AA1679 Another successful journey thanks for the hospitality,1
Thank you for the response Much appreciated,1
4369 about 4 flights all using same gate w buses to the planes Awful boarding process Hour and a half Late Flight,2
is there another line I can call when I am on hold for 5 hours Also how can I get compensated for this loss of time and money,2
After days I finally got the automated service to call me back but it hung on me This is beyond ridicules help,2
Asked for a waiver of a change fee for flight booked w in past 24 hrs Rep was rude Just told me no Didn t even try to help,2
any idea why flight 5392 from HSV to DFW tomorrow Cancelled Flightled about 45 minutes ago,0
thanks I actually made it my connection flight was delayed Guess all delays are not a bad thing,1
the issue wasn t a long wait It was an infinite do loop Your system didn t let me or any customer wait or leave a message,2
Did the policy change I ve seen people with hamsters and rabbits before,0
thanks to your attendant on flight for advising connect flight held Ran with kids and flight departed Poor service at Miami,2
an hour now waiting on the phone for US Air help 10 hours waiting at the airport yesterday Love the service guys,2
I m here standing at baggage claim waiting for bags FOR OVER AN HOUR at DFW The gate is 100 feet from here nothappy,2
